"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Israel","ISR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.133","22.637","20.688","16.65","14.907","13.536","15.016","16.926","16.7","17.291","18.669","20.809","22.368","20.625","17.839","18.385","16.236","12.477","14.711","14.228","11.834","12","10.411","10.443","9.215","8.526","7.16","7.033","6.531","7.651","7.654","6.727","6.031",
"Italy","ITA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.507","28.142","30.146","31.828","33.516","34.817","34.656","33.862","33.038","31.547","27.876","27.232","27.049","24.447","24.136","21.804","20.392","21.226","25.366","27.934","29.183","35.348","40.084","42.728","40.355","37.791","34.757","32.197","29.177","29.412","29.69","23.729","22.734",
"Jamaica","JAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.435","14.907","14.781","15.118","15.225","15.887","16.144","16.522","16.657","16.667","16.567","16.571","16.48","16.612","16.743","16.865","16.929","17.103","18.481","20.384","20.328","23.407","27.28","26.435","25.88","24.77","21.786","18.163","16.052","20.207","17.158","13.507","13.841",
"Jordan","JOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.85","41.05","41.208","36.121","31.771","29.957","30.326","30.779","30.886","30.981","33.272","34.791","32.815","33.688","34.661","32.841","31.719","30.757","31.437","30.102","30.776","28.767","29.436","27.584","30.915","35.611","35.398","38.88","37.125","42.359","43.749","41.269","40.8",
"Japan","JPN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.474","4.363","5.114","5.459","6.103","6.737","6.651","7.732","9.299","9.21","9.601","10.06","10.194","9.564","8.698","8.292","7.86","7.305","9.193","9.447","8.313","8.224","6.803","6.294","5.468","5.118","4.611","3.669","3.94","4.682","4.629","4.411","4.091",
"Kazakhstan","KAZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.608","1.781","1.968","13.321","19.357","22.918","23.122","23.393","24.03","22.849","18.796","16.756","14.385","14.15","12.738","11.192","9.353","7.392","6.675","5.214","4.574","3.936","3.92","3.834","3.758","3.803","3.785","3.785","3.791","3.77","4.188","3.819","3.818",
"Kenya","KEN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.148","6.4","6.606","6.628","6.501","6.415","6.529","6.602","6.705","6.729","6.741","6.84","6.79","6.784","6.639","6.57","6.571","6.838","7.026","7.055","6.951","6.981","7.211","7.281","7.325","7.358","9.085","10.765","12.446","13.31","12.08","12.433","12.23",
"Kyrgyz Republic","KGZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.837","2.006","2.21","2.411","2.59","2.747","2.89","3.06","3.243","3.424","3.59","3.763","3.925","4.088","4.254","4.429","4.597","4.755","4.944","5.159","5.382","5.683","5.798","6.114","6.373","6.677","6.979","7.185","8.916","8.413","8.222","8.218","8.204",
"Cambodia","KHM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.417","1.442","1.465","1.416","1.426","1.431","0.965","1.065","1.183","1.285","1.376","1.472","1.561","1.685","1.808","1.945","2.094","1.335","0.805","0.971","0.598","0.688","0.778","1.074","0.769","1.165","0.383","0.392","0.405","0.507","0.864","0.782","0.777",
"Kiribati","KIR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.151","7.476","8.768","7.113","6.155","5.999","7.457","15.708","13.888","10.002","9.352","7.9","9.419","9.797","9.319","8.916","7.857","8.648","9.222","8.538","8.298","7.735","7.914","8.595","9.898","10.144","9.781","10.116","9.827","10.147","8.059","6.642","5.373",
"Kuwait","KWT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.128","3.066","2.92","2.794","2.893","2.812","2.687","2.618","2.565","2.941","2.932","4.166","5.15","7.231","6.499","5.79","6.785","7.752","7.187","8.539","10.209","11.901","13.652","15.468","16.209","15.176","15.198","15.195","15.252","18.975","17.999","15.374","14.992",
"Latin America & Caribbean (excluding high income)","LAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8466512878609","10.9891302590973","10.7147177911906","11.6920223125627","14.083819535456","14.4571777763224","14.384354457567","15.2386638315999","16.2195854219101","16.5992887955373","15.9680471507993","16.7696100161444","16.6335060531296","16.2990425290891","15.9505362696519","15.0666592774031","14.4236169008735","14.0043635781156","15.7197968695068","14.8000725278188","14.2219446947719","13.5482994228054","13.6504844285818","13.5355031351662","14.7349196193811","17.3336432763716","17.7348235564814","17.6963910374652","17.7281438152367","20.8371049055887","18.7559820126658","14.8848332369191","13.4543516488744",
"Lao PDR","LAO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.236","5.599","5.656","5.528","5.501","5.22","5.029","4.887","4.62","4.388","4.059","3.819","3.526","3.223","2.906","2.603","2.334","2.079","1.851","1.594","2.159","2.724","3.314","3.912","4.524","5.15","5.783","5.136","4.48","4.15","3.265","2.192","2.179",
"Lebanon","LBN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.077","19.664","19.854","20.194","20.546","20.687","21.139","21.1","21.432","21.196","20.926","20.493","20.155","19.788","20.486","21.247","21.836","18.521","15.26","16.044","17.063","18.083","18.988","19.677","20.517","21.329","22.031","22.68","23.309","26.743","25.353","23.782","23.744",
"Liberia","LBR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.416","3.461","3.429","3.404","3.349","3.19","3.037","2.918","2.906","2.927","3.01","3.087","3.243","3.253","3.251","3.156","3.118","3.112","3.134","3.16","2.768","2.362","1.951","1.554","1.921","2.304","2.299","2.296","2.301","2.836","2.774","2.275","2.259",
"Libya","LBY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.485","44.18","44.76","45.54","45.885","45.791","46.198","46.113","46.422","46.305","46.372","46.494","46.297","46.283","46.071","46.656","46.983","47.804","48.58","48.993","49.986","49.766","50.408","50.454","51.181","50.963","50.088","49.772","50.176","52.601","51.346","50.599","49.44",
"St. Lucia","LCA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.345","26.528","26.98","27.419","25.575","26.355","33.121","35.281","29.538","27.306","30.631","33.71","37.175","38.67","35.088","30.622","27.176","25.406","31.293","35.408","39.623","40.868","48.501","47.93","47.078","45.982","45.143","41.794","36.024","52.274","45.283","30.974","28.152",
"Latin America & Caribbean","LCN","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4543548199702","11.4117489290238","11.0495706067148","12.1185111433514","14.3431624212891","15.0151031669226","14.8828966732783","15.607527776323","16.9398919374406","17.2275818012344","16.6157339634423","17.6307934930565","17.5465669829235","17.0575310767826","16.3576884304586","15.3603860903117","14.6588450330229","14.2730479977444","15.9358649940549","15.0119414343719","14.4216259561172","13.7693774153933","13.9623103415829","13.7959326037324","14.7709572848736","17.0525430827538","17.5144355727953","17.4848920973144","17.5634978198481","20.7606399263092","18.6501775396899","14.89032400117","13.6326506585",
"Least developed countries: UN classification","LDC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.85095232083529","8.93963135436946","9.01550638974219","9.02743538716254","8.93584839703305","8.91685700063523","9.02750109032425","9.24846961319619","9.51699078150318","9.77287789479433","9.62531101155846","9.48797689150937","9.32568837586023","9.53786497344966","9.74526059154834","9.4742983291077","9.61948690197521","9.71384111822228","9.85321110742539","9.6829708896803","10.0548396998334","10.1295870308775","10.1572914565191","10.1125653313701","10.5194713160762","10.7367557400553","11.0678658386876","10.7729988316234","10.7449915512434","12.2185201019792","12.1774630784957","11.2825167793185","11.3915190669736",
"Low income","LIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87254635763357","8.95349836161386","9.02218296273461","9.06464663234851","8.97526970697478","9.05245907723131","9.11642940761423","9.28288901157045","9.45797523429946","9.69068081100164","9.81456522934021","9.72820949849265","9.6347911307288","9.41154527633525","9.2116616353594","9.24396064249321","9.37213166900111","9.60510271625611","9.17481347163607","9.70219184510137","10.0045240837925","10.5041649291493","10.1916509526456","10.0564417118965","10.5128324319443","10.7056011240829","10.9066632073223","10.6933157199339","10.5959466116706","11.7758432519786","11.4310076795082","10.6380591062332","10.9449865550418",
"Liechtenstein","LIE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.797","35.983","35.466","34.649","34.561","33.196","31.927","25.952","26.456","23.949","25.197","28.757","27.764","28.472","27.872","22.24","21.567","18.79","21.207","18.74","16.814","16.848","17.983","18.822","19.253","20.081","17.389","20.481","20.383","25.355","23.28","25.237","25.284",
"Lower middle income","LMC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.881406464833","10.8903377579576","11.2153394751386","11.2557166717101","11.3875537051586","11.3774057396819","11.5817241422456","11.7065805695067","11.8453486330163","12.1486730132716","12.3326351189428","12.3015263709007","12.4134677758025","12.5253945526467","12.8033679079452","12.9776097757265","13.0949426409668","13.5767700941267","14.0361564116851","14.2361330781745","14.868607131989","15.9311641741011","16.2351082093811","16.4692729225131","17.2793858107841","17.5897441422748","18.2325177554959","18.5246543109162","17.0970045505201","18.5016615624788","16.5891170810663","14.4947892738934","13.3619758413828",
"Low & middle income","LMY","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.19057568420252","9.36651125081996","9.8240579220902","10.4056859321794","11.0009013786932","11.2232253520101","11.4456755491208","11.9083456916253","12.3509826451904","12.5490082661738","12.8660615667099","13.2304816676201","13.319570399591","13.2136797770536","13.3993152836798","13.1831023658657","13.0710373220065","13.2464905495803","13.7775971086609","13.7780208903073","13.9753737472806","14.4637427052647","14.6114276451076","14.8357945158838","15.5509989616278","15.973926210687","16.2972226267819","16.3724391956826","15.7522011257214","17.2768997617043","16.0035263570487","14.7194369306107","14.1288521306893",
"Lesotho","LSO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.34","21.31","21.488","21.584","21.836","21.741","21.899","22.033","22.37","22.409","22.346","22.394","22.417","22.6","22.513","22.615","22.569","22.565","23.016","23.091","23.299","22.998","23.369","23.663","23.982","23.962","24.357","24.738","25.102","27.699","26.857","25.063","24.843",
"Late-demographic dividend","LTE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47510706575194","7.57777705708556","8.02661777803026","8.82089178856275","9.31054079723871","9.90173016228287","10.5704523689343","11.3372979293176","11.8793490749227","11.7193414922033","12.0853947922807","12.4518298470909","12.9162422177434","12.5780185905617","12.3947135793492","11.9783572520275","11.4664574030804","11.5836996942904","12.4857651356221","11.9318106836256","11.8551571301781","11.8380766046369","11.886508467241","12.0212928638051","12.6970958205785","13.5090923783794","13.6178616994362","13.0291401734643","13.5401144642436","15.8235974618962","15.2226326169303","15.2832183779312","15.3218141824653",
"Lithuania","LTU","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.959","2.133","24.487","24.477","31.204","29.253","25.255","25.204","25.422","28.527","31.531","20.429","26.956","20.269","15.765","9.979","8.39","13.35","29.584","35.746","32.595","26.705","21.925","19.291","16.332","14.484","13.285","11.126","11.856","19.564","14.318","11.916","13.904",
"Luxembourg","LUX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.618","3.701","4.347","7.912","7.279","9.255","7.288","6.419","6.764","6.374","6.347","6.958","10.907","16.834","13.648","16.003","14.863","17.816","17.155","14.19","16.774","18.682","15.475","22.414","17.363","18.877","15.421","14.194","17.013","23.235","16.965","17.652","18.99",
"Latvia","LVA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.964","11.994","30.279","33.982","34.664","37.878","27.591","26.926","23.538","21.276","24.194","25.302","20.469","21.882","15.178","13.683","10.603","13.701","33.555","36.316","31.12","28.624","23.286","19.613","16.322","17.275","16.973","12.194","12.418","14.868","14.783","15.274","12.501",
"Macao SAR, China","MAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.734","3.508","3.3","3.994","5.742","6.767","7.519","9.169","11.574","10.889","9.842","10.822","11.79","10.466","8.241","7.148","6.49","5.887","7.526","5.41","5.747","5.468","4.119","3.87","4.322","4.958","5.059","5.077","4.654","7.687","6.326","7.336","6.971",
"St. Martin (French part)","MAF","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.848","20.156","20.426","20.329","20.534","19.939","20.592","20.021","20.609","20.354","18.848","17.586","17.037","15.445","15.718","16.488","15.598","18.233","16.648","17.658","17.973","18.685","19.204","20.012","20.864","22.317","22.26","22.534","22.597","26.645","25.011","23.207","22.615",
"Monaco","MCO","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.602","6.944","6.925","10.793","9.912","14.72","14.826","18.709","20.826","15.96","16.458","15.316","14.845","15.5","14.647","9.785","7.562","5.867","6.652","5.678","4.862","3.453","2.954","2.299","3.333","3.01","3.902","3.187","3.24","4.008","1.787","2.818","4.183",
"Madagascar","MDG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.641","8.746","8.796","8.612","8.614","8.632","8.541","8.497","8.444","8.444","7.837","7.681","6.899","4.658","2.271","2.612","2.962","3.358","3.984","4.774","3.216","1.011","1.787","2.55","3.326","3.598","3.886","4.185","4.481","5.768","5.92","5.65","5.509",
"Maldives","MDV","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.781","1.811","1.831","1.853","1.872","2.378","2.886","3.393","3.899","4.405","6.745","9.022","11.237","13.425","15.729","17.92","20.049","22.138","24.676","23.304","22.037","20.782","19.581","18.297","16.856","15.32","14.934","14.444","13.93","16.369","15.62","15.226","14.931",
"Middle East & North Africa","MEA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.040660124073","24.1330150519494","25.669512783339","25.6909606134828","26.006368731538","23.7716548576527","23.2036627478225","23.4279506866615","23.4673312780948","25.2101138408152","26.0325533910905","26.1448811565055","26.0870564577206","24.2851922310095","25.2376661202133","24.4075879537849","22.9466315485156","23.0912553310878","22.7127992493321","23.6455657049651","24.6934745761997","26.8392290805643","26.4389660530434","26.5495533114588","28.351850612974","28.5196001575433","29.3014410845777","27.8732197137888","26.3253475667937","27.8007425606675","26.9069449239399","25.7401187516183","25.3826683313947",
"Mexico","MEX","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.556","5.589","5.574","7.363","11.61","9.572","7.636","6.684","4.226","5.218","4.968","6.086","7.092","8.192","6.874","6.979","7.128","7.607","10.036","9.731","9.793","9.39","9.436","9.464","8.562","7.663","6.89","6.864","7.212","8.096","7.677","6.51","6.109",
"Marshall Islands","MHL","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.21423705787104","9.39788716700707","9.88646087628787","10.5126003278363","11.1660799135726","11.4036724884507","11.6421382405701","12.1331856985031","12.6031105252179","12.8016518840034","13.1390834797779","13.5481989180176","13.6588093511582","13.5689146104894","13.7967936278503","13.5651229168506","13.4395674071513","13.6193053633368","14.2619759794142","14.2194965827723","14.4190481821458","14.9204265248296","15.1362603310052","15.4202644066133","16.1870218207582","16.6605036130167","17.0209401107491","17.1571830908429","16.4854988750599","18.0806361765766","16.6881366373474","15.3479862621273","14.6313372618694",
"North Macedonia","MKD","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.512","47.777","50.164","54.219","64.202","69.897","64.422","62.03","58.531","58.396","55.466","58.269","65.812","64.163","61.93","60.047","58.152","56.757","55.136","55.219","55.168","53.833","51.787","53.288","47.636","48.674","46.942","45.651","35.361","35.579","36.083","32.457","28.566",
"Mali","MLI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.116","2.19","2.126","2.208","2.161","2.115","2.101","2.029","2.045","2.1","2.019","2.051","1.959","2.112","2.084","2.139","2.125","2.152","2.16","2.149","2.173","2.242","2.282","2.245","2.169","2.135","2.231","2.335","4.182","6.728","3.672","4.177","4.106",
"Malta","MLT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.625","11.637","11.671","11.67","11.66","11.687","11.769","11.759","11.804","11.87","17.819","15.472","17.611","18.642","16.171","15.531","13.561","11.668","14.555","13.271","13.348","13.834","12.715","11.676","11.621","10.679","10.555","9.051","9.311","10.891","9.634","8.414","9.343",
"Myanmar","MMR","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.428","1.401","1.388","1.371","1.365","1.375","1.383","1.393","1.393","1.375","1.355","1.352","1.363","1.371","1.378","1.391","1.413","1.439","1.467","1.492","1.516","1.541","1.559","1.569","1.589","2.549","3.593","1.846","1.316","4.961","12.62","9.622","9.712",
"Middle East & North Africa (excluding high income)","MNA","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.095360407873","24.1839745568071","25.9439192450623","26.1028028625487","26.5979623976036","24.2722112127608","23.7596962455344","24.1254339786954","24.2661473412048","26.1176596151518","26.8888548013625","26.7099604560277","26.4077831739612","24.2575534771301","25.2754420258516","24.3813859972014","23.20384740445","23.5889090426806","23.1457327883808","24.2473919962537","25.4502170963919","27.9773898881525","27.398755966029","27.4489223526215","29.6304001919727","30.1843347649249","30.554716823914","29.0633879528534","27.604721261782","28.7961309828369","28.3919118661831","27.3810284813514","27.0047270745492",
"Montenegro","MNE","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.326","54.677","55.163","55.237","55.087","54.705","54.764","54.933","55.175","55.254","55.325","55.301","55.396","55.497","55.622","45.831","36.015","31.966","35.563","36.696","37.042","44.06","41.837","36.032","37.756","36.106","31.888","29.667","25.355","36.339","37.724","28.035","27.93",
"Mongolia","MNG","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.674","8.841","8.832","8.681","8.478","8.573","8.724","8.943","9.106","9.326","9.525","9.696","10.658","10.951","11.333","11.742","12.082","9.742","10.069","14.613","10.319","8.39","10.6","11.987","12.755","20.178","17.472","16.451","21.738","15.899","17.431","11.536","11.398",
"Northern Mariana Islands","MNP","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.881","6.179","5.985","5.975","5.825","5.825","5.748","5.682","5.759","6.057","6.094","6.225","6.172","6.33","6.457","6.458","6.526","6.58","6.733","6.838","6.913","6.969","7.036","7.118","7.215","7.316","7.437","7.556","7.632","8.301","8.224","7.704","7.576",
"Mauritania","MRT","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.738","14.826","14.608","14.768","14.552","14.569","14.609","14.827","14.903","14.914","15.048","15.156","14.868","14.74","14.563","14.265","14.48","14.77","15.363","15.269","15.177","15.094","16.207","17.364","18.508","19.822","20.967","22.265","23.412","25.266","24.65","23.929","23.726",
"Mauritius","MUS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.011","23.119","23.387","23.501","23.743","24.18","24.561","24.965","25.753","26.221","27.66","25.582","25.136","24.582","25.608","23.219","24.486","19.19","21.416","23.487","21.544","23.522","22.16","24.727","25.565","22.971","24.211","24.185","22.081","24.761","24.832","21.764","20.866",
"Malawi","MWI","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.697","6.85","6.777","7.123","6.672","6.697","6.436","6.644","6.705","6.734","6.888","6.91","6.833","6.645","6.622","6.654","6.595","6.536","6.49","6.553","6.613","6.732","6.763","6.754","6.74","6.794","6.824","6.774","6.701","7.682","7.384","6.772","6.764",
"Malaysia","MYS","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.285","11.525","12.996","11.692","10.288","8.278","8.187","10.352","11.103","9.843","11.6","11.416","11.742","11.626","11.576","10.898","10.697","10.611","11.527","11.305","9.877","10.461","10.295","9.967","11.261","11.097","11.578","11.737","11.27","12.613","12.214","12.551","12.491",
"North America","NAC","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6555410723629","14.5262781204744","13.7420676282184","12.8365665346638","12.40459027505","12.3834806087429","11.8726666018857","10.8651769798232","10.2869210012523","9.60494785732866","10.7202720469408","12.0893602570587","12.4724013684976","11.9391119348395","11.3437108600053","10.5451905959669","10.5261143925883","12.6308648384042","17.2877502583123","18.00192557893","16.9479039093069","15.992271181813","15.3178040360963","13.3687683730996","11.721482885753","10.6209580257527","9.41758136771588","8.80377012453668","8.60167122957839","15.3882876554578","10.0614797224024","8.28408567931417","8.15627629728837",
"Namibia","NAM","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)","SL.UEM.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.477","34.348","34.848","35.57","39.554","42.958","46.586","44.219","41.722","39.247","40.604","41.677","42.795","42.991","43.237","43.025","43.651","43.695","44.39","44.474","39.305","34.03","40.402","38.638","41.154","44.151","41.433","37.981","38.251","41.259","40.098","38.578","38.032",
